ticker,drug_name,indication,status,catalyst_date,mw,alpha,beta,car,raw_return,benchmark_return,est_days_dropped
AZN,Faslodex (fulvestrant),"Monotherapy for expanded use in women with HR+, HER2- advanced breast cancer",Approved,2017-08-28,606.8,0.0006303100664591301,0.22392834096877617,-0.012392121430827708,0.0037748428999926364,0.05963348024266413,2
AZN,Lokelma (ZS-9),Hyperkalaemia,CRL,2016-05-26,365.45,0.00037138606224022694,0.3015524482749968,0.0171964191739314,0.03664947822250575,0.05911320580718704,2
AZN,Lokelma (ZS-9),Hyperkalaemia,CRL,2017-03-17,365.45,-0.0012920728785296297,0.3359915512238452,0.02324529464757521,0.002310245578552639,-0.043209984370489396,1
AZN,Lokelma (ZS-9),Hyperkalaemia,Approved,2018-05-18,365.45,0.0009121569391922716,0.21341886176410363,0.017781095866189194,0.02235112119007554,-0.0007587196374314598,1
AZN,Lynparza,Breast cancer,Approved,2018-01-12,434.5,0.0009026551355479244,0.2381465796689529,-0.016948714427132146,-0.010995082028261383,0.006058122607049077,1
AZN,Lynparza (POLO),Pancreatic cancer,Approved,2019-12-30,384.6,0.000829755994234755,0.21983036274147272,0.01493696419869187,0.010427264453491736,-0.03839133018005658,2
AZN,Lynparza - SOLO 1,First-line ovarian cancer following platinum-based chemotherapy,Approved,2018-12-19,434.5,0.00035725657752947105,0.2583355344920672,-0.004813833576686787,-0.04189030079087841,-0.14374952508103456,1
AZN,Lynparza - SOLO 2,Second-line ovarian cancer,Approved,2017-08-17,434.5,0.0007401172918021378,0.2423822157081624,-0.005123812898406032,-0.00481114369029656,-0.013997746843586456,1
AZN,"Qternmet XR (dapagliflozin, saxagliptin and metformin hydrochloride)",Type 2 diabetes,Approved,2019-05-03,408.9,0.00048451402027006705,0.1804294174164572,0.007076601052411947,0.008497084573301006,-0.005046876109435661,1
AZN,Saxagliptin and dapagliflozin,Type-2 diabetes,Approved,2017-02-28,315.4,-0.001183039113811424,0.31409132002039597,-0.007182584176415208,0.0030500325491860103,0.05153419094252998,2
AZN,Tagrisso,Epidermal growth factor receptor (EGFR) T790M mutation-positive non-small cell lung cancer (NSCLC),Approved,2017-03-31,595.7,-0.0008664808494585522,0.3534000682695856,0.007680266176644877,-0.0015958911840014967,-0.013995326784823181,1
BCRX,RAPIVAB (peramivir injection),Acute uncomplicated influenza to pediatric patients,Approved,2017-09-21,328.41,-0.005503608360734911,1.3005205289165693,-0.005674150768683307,-0.029520266634666448,0.0026182582742086957,1
BCRX,RAPIVAB (peramivir),INFLUENZA ACUTE,Approved,2014-12-22,328.41,-0.0031279300496252827,1.336310317005914,0.09701225069040251,0.0843263143135764,-0.0006252723202757604,4
BHC,IDP-122,Psoriasis,Approved,2018-10-08,428.9,0.0038562905626528168,0.7282157616429278,-0.09113826293308847,-0.14053670851429123,-0.09968388930528638,2
BHC,IDP-123,Acne,Approved,2019-12-19,351.5,0.0012322202890036548,0.719652250380875,-0.0276231796298654,-0.013522422544156587,0.012024998106808127,1
BHC,LUMIFY (brimonidine tartrate ophthalmic solution 0.025%),Eye Brightener,Approved,2017-12-22,442.22,-0.0021074934685017203,0.5517353409991836,0.015149935703557046,0.0330775937929062,0.0529670548117438,2
BHC,Latanoprostene bunod,Open angle glaucoma (OAG) or ocular hypertension (OHT),CRL,2017-08-07,507.6,-0.0024061392451164188,0.9062758634131381,-0.13588448069080866,-0.14311817116630177,0.0010365567551082755,3
BHC,Latanoprostene bunod,Open angle glaucoma (OAG) or ocular hypertension (OHT),Approved,2017-11-02,507.6,-0.0017368868100320581,0.8246763435686905,0.05722595060462693,0.05521473469465521,0.012141444591713624,2
BHC,ULTRA - 7 days,Contact lens,Approved,2018-05-02,156.61,-0.00033025317827819225,0.8246822802512205,0.00874606263004428,-0.00276697498090539,-0.011874926116258844,1
BIIB,Diroximel fumarate (BIIB098),Multiple sclerosis (MS),Approved,2019-10-30,255.22,0.0004091875904503707,0.5113726038927495,0.021829907481202067,0.03874463036744724,0.028395985612082564,2
BMRN,Palynziq (Pegvaliase),Phenylketonuria (PKU),Approved,2018-05-24,318.41,-0.0021523249613977866,0.7039736853983357,0.020150581443685627,0.013205016753760734,0.007517918603264562,3
BMY,Fedratinib,Myelofibrosis,Approved,2019-08-16,524.7,0.0003119566759104393,0.34044352176730375,0.02760472003522087,0.02452133966190928,-0.013634613780758031,1
BMY,IDHIFA (enasidenib) - AG-221,Advanced hematologic malignancies with an IDH2 mutation,Approved,2017-08-01,473.4,0.0005444411737768653,0.2801449843029049,0.027851981679707805,0.02323006029487895,-0.024257134865230512,2
BMY,REVLIMID,Multiple myeloma (MM) - autologous stem cell transplant (ASCT),Approved,2017-02-22,259.26,0.0003302119863109988,0.327305552317952,0.04443700843251955,0.03979356365227549,-0.02110980591687961,2
BMY,REVLIMID - AUGMENT,Relapsed or Refractory Follicular Lymphoma,Approved,2019-05-28,259.26,-0.0008337324673260105,0.4153059980452174,-0.025855811502657287,-0.038961200242648486,-0.022375624673955596,1
BMY,Sprycel (dasatinib),Philadelphia Chromosome-Positive Chronic Phase Chronic Myeloid Leukemia,Approved,2017-11-10,488.0,0.0005659136644830986,0.29127392402944485,0.0011096179702044812,-0.010660316301468242,-0.04849082964338203,3
BMY,Sprycel (dasatinib),Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia,Approved,2019-01-02,488.0,0.0012345893915923617,0.3170160640072116,-0.08451652153516874,-0.062495794361079327,0.07818346876133475,3
CLVLY,SCENESSE,Phototoxicity and anaphylactoid reactions in adult patients with erythropoietic protoporphyria (EPP),Approved,2019-10-08,1646.8,0.0014948068260169233,0.3850093732297884,0.46577113094722616,0.47746164685884485,-0.007957251571190538,1
COLL,Xtampza ER (oxycodone),Severe pain,Approved,2017-11-07,315.4,-0.0015007176756277056,1.0945619119282017,0.36448808785774306,0.36666664273935456,-0.011680850942504595,1
CORT,Corlux - Korlym,Cushing&#039;s Syndrome,Approved,2012-02-17,429.6,0.0007139662239887004,1.103926339358697,0.5243937053019516,0.47826084703037997,-0.04001491649559297,0
CRIS,Vismodegib,Basal Cell Carcinoma,Approved,2012-01-30,421.3,0.003691727102283692,1.469593329777411,-0.08260460126493045,-0.0020000000000000018,0.045183741305955705,0
EGRX,Docetaxel Injection,"Breast, non-small cell lung, prostate gastric adenocarcinoma, and head and neck cancer",Approved,2015-12-24,807.9,0.0052279935657498205,1.2723861864741108,-0.13639643168402477,-0.08186131659769513,0.02199989496582755,2
EGRX,Ryanodex,Exertional heat stroke (EHS),CRL,2017-07-26,336.23,0.0008821368400869442,0.9172767794583637,-0.3555298020660017,-0.3287233831009311,-0.01275204887831416,4
ENTA,VIEKIRA PAK,HCV - genotype 1,Approved,2014-12-19,2874.5,0.0012405480913998494,0.46007532048641475,0.16310800329517627,0.190568796035534,0.027314575994667134,1
EXEL,CABOMETYX (cabozantinib),Metastatic renal cell cancer (RCC),Approved,2016-04-25,501.5,-0.0016857426899061288,0.9037568793265447,0.08668897230307684,0.06293705905066949,-0.015624848488141163,2
EXEL,Cabozantinib,Medullary thyroid cancer,Approved,2012-11-29,501.5,-0.00023788476150367932,1.3148040613140521,-0.12533455237475902,-0.12307690191551002,-1.1102230246251565e-16,1
